payment_year,diagnosis_code,age_at_diag_min,age_at_diag_max,age_last_min,age_last_max,sex,hhs_hcc
2023,O30133,9,64,NA,NA,female,210
2023,O30139,9,64,NA,NA,female,210
2023,O30191,9,64,NA,NA,female,210
2023,O30192,9,64,NA,NA,female,210
2023,O30193,9,64,NA,NA,female,210
2023,O30199,9,64,NA,NA,female,210
2023,O30201,9,64,NA,NA,female,210
2023,O30202,9,64,NA,NA,female,210
2023,O30203,9,64,NA,NA,female,210
2023,O30209,9,64,NA,NA,female,210
2023,O30211,9,64,NA,NA,female,210
2023,O30212,9,64,NA,NA,female,210
2023,O30213,9,64,NA,NA,female,210
2023,O30219,9,64,NA,NA,female,210
2023,O30221,9,64,NA,NA,female,210
2023,O30222,9,64,NA,NA,female,210
2023,O30223,9,64,NA,NA,female,210
2023,O30229,9,64,NA,NA,female,210
2023,O30231,9,64,NA,NA,female,210
2023,O30232,9,64,NA,NA,female,210
2023,O30233,9,64,NA,NA,female,210
2023,O30239,9,64,NA,NA,female,210
2023,O30291,9,64,NA,NA,female,210
2023,O30292,9,64,NA,NA,female,210
2023,O30293,9,64,NA,NA,female,210
2023,O30299,9,64,NA,NA,female,210
2023,O30801,9,64,NA,NA,female,210
2023,O30802,9,64,NA,NA,female,210
2023,O30803,9,64,NA,NA,female,210
2023,O30809,9,64,NA,NA,female,210
2023,O30811,9,64,NA,NA,female,210
2023,O30812,9,64,NA,NA,female,210
2023,O30813,9,64,NA,NA,female,210
2023,O30819,9,64,NA,NA,female,210
2023,O30821,9,64,NA,NA,female,210
2023,O30822,9,64,NA,NA,female,210
2023,O30823,9,64,NA,NA,female,210
2023,O30829,9,64,NA,NA,female,210
2023,O30831,9,64,NA,NA,female,210
2023,O30832,9,64,NA,NA,female,210
2023,O30833,9,64,NA,NA,female,210
2023,O30839,9,64,NA,NA,female,210
2023,O30891,9,64,NA,NA,female,210
2023,O30892,9,64,NA,NA,female,210
2023,O30893,9,64,NA,NA,female,210
2023,O30899,9,64,NA,NA,female,210
2023,O3090,9,64,NA,NA,female,210
2023,O3091,9,64,NA,NA,female,210
2023,O3092,9,64,NA,NA,female,210
2023,O3093,9,64,NA,NA,female,210
2023,O3100X0,9,64,NA,NA,female,212
2023,O3100X1,9,64,NA,NA,female,210
2023,O3100X1,9,64,NA,NA,female,212
2023,O3100X2,9,64,NA,NA,female,210
2023,O3100X2,9,64,NA,NA,female,212
2023,O3100X3,9,64,NA,NA,female,210
2023,O3100X3,9,64,NA,NA,female,212
2023,O3100X4,9,64,NA,NA,female,210
2023,O3100X4,9,64,NA,NA,female,212
2023,O3100X5,9,64,NA,NA,female,210
2023,O3100X5,9,64,NA,NA,female,212
2023,O3100X9,9,64,NA,NA,female,210
2023,O3100X9,9,64,NA,NA,female,212
2023,O3101X0,9,64,NA,NA,female,212
2023,O3101X1,9,64,NA,NA,female,210
2023,O3101X1,9,64,NA,NA,female,212
2023,O3101X2,9,64,NA,NA,female,210
2023,O3101X2,9,64,NA,NA,female,212
2023,O3101X3,9,64,NA,NA,female,210
2023,O3101X3,9,64,NA,NA,female,212
2023,O3101X4,9,64,NA,NA,female,210
2023,O3101X4,9,64,NA,NA,female,212
2023,O3101X5,9,64,NA,NA,female,210
2023,O3101X5,9,64,NA,NA,female,212
2023,O3101X9,9,64,NA,NA,female,210
2023,O3101X9,9,64,NA,NA,female,212
2023,O3102X0,9,64,NA,NA,female,212
2023,O3102X1,9,64,NA,NA,female,210
2023,O3102X1,9,64,NA,NA,female,212
2023,O3102X2,9,64,NA,NA,female,210
2023,O3102X2,9,64,NA,NA,female,212
2023,O3102X3,9,64,NA,NA,female,210
2023,O3102X3,9,64,NA,NA,female,212
2023,O3102X4,9,64,NA,NA,female,210
2023,O3102X4,9,64,NA,NA,female,212
2023,O3102X5,9,64,NA,NA,female,210
2023,O3102X5,9,64,NA,NA,female,212
2023,O3102X9,9,64,NA,NA,female,210
2023,O3102X9,9,64,NA,NA,female,212
2023,O3103X0,9,64,NA,NA,female,212
2023,O3103X1,9,64,NA,NA,female,210
2023,O3103X1,9,64,NA,NA,female,212
2023,O3103X2,9,64,NA,NA,female,210
2023,O3103X2,9,64,NA,NA,female,212
2023,O3103X3,9,64,NA,NA,female,210
2023,O3103X3,9,64,NA,NA,female,212
2023,O3103X4,9,64,NA,NA,female,210
2023,O3103X4,9,64,NA,NA,female,212
2023,O3103X5,9,64,NA,NA,female,210
2023,O3103X5,9,64,NA,NA,female,212
2023,O3103X9,9,64,NA,NA,female,210
2023,O3103X9,9,64,NA,NA,female,212
2023,O3110X0,9,64,NA,NA,female,210
2023,O3110X1,9,64,NA,NA,female,210
2023,O3110X2,9,64,NA,NA,female,210
2023,O3110X3,9,64,NA,NA,female,210
2023,O3110X4,9,64,NA,NA,female,210
2023,O3110X5,9,64,NA,NA,female,210
2023,O3110X9,9,64,NA,NA,female,210
2023,O3111X0,9,64,NA,NA,female,210
2023,O3111X1,9,64,NA,NA,female,210
2023,O3111X2,9,64,NA,NA,female,210
2023,O3111X3,9,64,NA,NA,female,210
2023,O3111X4,9,64,NA,NA,female,210
2023,O3111X5,9,64,NA,NA,female,210
2023,O3111X9,9,64,NA,NA,female,210
2023,O3112X0,9,64,NA,NA,female,210
2023,O3112X1,9,64,NA,NA,female,210
2023,O3112X2,9,64,NA,NA,female,210
2023,O3112X3,9,64,NA,NA,female,210
2023,O3112X4,9,64,NA,NA,female,210
2023,O3112X5,9,64,NA,NA,female,210
2023,O3112X9,9,64,NA,NA,female,210
2023,O3113X0,9,64,NA,NA,female,210
2023,O3113X1,9,64,NA,NA,female,210
2023,O3113X2,9,64,NA,NA,female,210
2023,O3113X3,9,64,NA,NA,female,210
2023,O3113X4,9,64,NA,NA,female,210
2023,O3113X5,9,64,NA,NA,female,210
2023,O3113X9,9,64,NA,NA,female,210
2023,O3120X0,9,64,NA,NA,female,210
2023,O3120X1,9,64,NA,NA,female,210
2023,O3120X2,9,64,NA,NA,female,210
2023,O3120X3,9,64,NA,NA,female,210
2023,O3120X4,9,64,NA,NA,female,210
2023,O3120X5,9,64,NA,NA,female,210
2023,O3120X9,9,64,NA,NA,female,210
2023,O3121X0,9,64,NA,NA,female,210
2023,O3121X1,9,64,NA,NA,female,210
2023,O3121X2,9,64,NA,NA,female,210
2023,O3121X3,9,64,NA,NA,female,210
2023,O3121X4,9,64,NA,NA,female,210
2023,O3121X5,9,64,NA,NA,female,210
2023,O3121X9,9,64,NA,NA,female,210
2023,O3122X0,9,64,NA,NA,female,210
2023,O3122X1,9,64,NA,NA,female,210
2023,O3122X2,9,64,NA,NA,female,210
2023,O3122X3,9,64,NA,NA,female,210
2023,O3122X4,9,64,NA,NA,female,210
2023,O3122X5,9,64,NA,NA,female,210
2023,O3122X9,9,64,NA,NA,female,210
2023,O3123X0,9,64,NA,NA,female,210
2023,O3123X1,9,64,NA,NA,female,210
2023,O3123X2,9,64,NA,NA,female,210
2023,O3123X3,9,64,NA,NA,female,210
2023,O3123X4,9,64,NA,NA,female,210
2023,O3123X5,9,64,NA,NA,female,210
2023,O3123X9,9,64,NA,NA,female,210
2023,O3130X0,9,64,NA,NA,female,210
2023,O3130X1,9,64,NA,NA,female,210
2023,O3130X2,9,64,NA,NA,female,210
2023,O3130X3,9,64,NA,NA,female,210
2023,O3130X4,9,64,NA,NA,female,210
2023,O3130X5,9,64,NA,NA,female,210
2023,O3130X9,9,64,NA,NA,female,210
2023,O3131X0,9,64,NA,NA,female,210
2023,O3131X1,9,64,NA,NA,female,210
2023,O3131X2,9,64,NA,NA,female,210
2023,O3131X3,9,64,NA,NA,female,210
2023,O3131X4,9,64,NA,NA,female,210
2023,O3131X5,9,64,NA,NA,female,210
2023,O3131X9,9,64,NA,NA,female,210
2023,O3132X0,9,64,NA,NA,female,210
2023,O3132X1,9,64,NA,NA,female,210
2023,O3132X2,9,64,NA,NA,female,210
2023,O3132X3,9,64,NA,NA,female,210
2023,O3132X4,9,64,NA,NA,female,210
2023,O3132X5,9,64,NA,NA,female,210
2023,O3132X9,9,64,NA,NA,female,210
2023,O3133X0,9,64,NA,NA,female,210
2023,O3133X1,9,64,NA,NA,female,210
2023,O3133X2,9,64,NA,NA,female,210
2023,O3133X3,9,64,NA,NA,female,210
2023,O3133X4,9,64,NA,NA,female,210
2023,O3133X5,9,64,NA,NA,female,210
2023,O3133X9,9,64,NA,NA,female,210
2023,O318X10,9,64,NA,NA,female,210
2023,O318X11,9,64,NA,NA,female,210
2023,O318X12,9,64,NA,NA,female,210
2023,O318X13,9,64,NA,NA,female,210
2023,O318X14,9,64,NA,NA,female,210
2023,O318X15,9,64,NA,NA,female,210
2023,O318X19,9,64,NA,NA,female,210
2023,O318X20,9,64,NA,NA,female,210
2023,O318X21,9,64,NA,NA,female,210
2023,O318X22,9,64,NA,NA,female,210
2023,O318X23,9,64,NA,NA,female,210
2023,O318X24,9,64,NA,NA,female,210
2023,O318X25,9,64,NA,NA,female,210
2023,O318X29,9,64,NA,NA,female,210
2023,O318X30,9,64,NA,NA,female,210
2023,O318X31,9,64,NA,NA,female,210
2023,O318X32,9,64,NA,NA,female,210
2023,O318X33,9,64,NA,NA,female,210
2023,O318X34,9,64,NA,NA,female,210
2023,O318X35,9,64,NA,NA,female,210
2023,O318X39,9,64,NA,NA,female,210
2023,O318X90,9,64,NA,NA,female,210
2023,O318X91,9,64,NA,NA,female,210
2023,O318X92,9,64,NA,NA,female,210
2023,O318X93,9,64,NA,NA,female,210
2023,O318X94,9,64,NA,NA,female,210
2023,O318X95,9,64,NA,NA,female,210
2023,O318X99,9,64,NA,NA,female,210
2023,O320XX0,9,64,NA,NA,female,211
2023,O320XX1,9,64,NA,NA,female,210
2023,O320XX1,9,64,NA,NA,female,211
2023,O320XX2,9,64,NA,NA,female,210
2023,O320XX2,9,64,NA,NA,female,211
2023,O320XX3,9,64,NA,NA,female,210
2023,O320XX3,9,64,NA,NA,female,211
2023,O320XX4,9,64,NA,NA,female,210
2023,O320XX4,9,64,NA,NA,female,211
2023,O320XX5,9,64,NA,NA,female,210
2023,O320XX5,9,64,NA,NA,female,211
2023,O320XX9,9,64,NA,NA,female,210
2023,O320XX9,9,64,NA,NA,female,211
2023,O321XX0,9,64,NA,NA,female,211
2023,O321XX1,9,64,NA,NA,female,210
2023,O321XX1,9,64,NA,NA,female,211
2023,O321XX2,9,64,NA,NA,female,210
2023,O321XX2,9,64,NA,NA,female,211
2023,O321XX3,9,64,NA,NA,female,210
2023,O321XX3,9,64,NA,NA,female,211
2023,O321XX4,9,64,NA,NA,female,210
2023,O321XX4,9,64,NA,NA,female,211
2023,O321XX5,9,64,NA,NA,female,210
2023,O321XX5,9,64,NA,NA,female,211
2023,O321XX9,9,64,NA,NA,female,210
2023,O321XX9,9,64,NA,NA,female,211
2023,O322XX0,9,64,NA,NA,female,211
2023,O322XX1,9,64,NA,NA,female,210
2023,O322XX1,9,64,NA,NA,female,211
2023,O322XX2,9,64,NA,NA,female,210
2023,O322XX2,9,64,NA,NA,female,211
2023,O322XX3,9,64,NA,NA,female,210
2023,O322XX3,9,64,NA,NA,female,211
2023,O322XX4,9,64,NA,NA,female,210
2023,O322XX4,9,64,NA,NA,female,211
2023,O322XX5,9,64,NA,NA,female,210
2023,O322XX5,9,64,NA,NA,female,211
2023,O322XX9,9,64,NA,NA,female,210
2023,O322XX9,9,64,NA,NA,female,211
2023,O323XX0,9,64,NA,NA,female,211
2023,O323XX1,9,64,NA,NA,female,210
2023,O323XX1,9,64,NA,NA,female,211
2023,O323XX2,9,64,NA,NA,female,210
2023,O323XX2,9,64,NA,NA,female,211
2023,O323XX3,9,64,NA,NA,female,210
2023,O323XX3,9,64,NA,NA,female,211
2023,O323XX4,9,64,NA,NA,female,210
2023,O323XX4,9,64,NA,NA,female,211
2023,O323XX5,9,64,NA,NA,female,210
2023,O323XX5,9,64,NA,NA,female,211
2023,O323XX9,9,64,NA,NA,female,210
2023,O323XX9,9,64,NA,NA,female,211
2023,O324XX0,9,64,NA,NA,female,211
2023,O324XX1,9,64,NA,NA,female,210
2023,O324XX1,9,64,NA,NA,female,211
2023,O324XX2,9,64,NA,NA,female,210
2023,O324XX2,9,64,NA,NA,female,211
2023,O324XX3,9,64,NA,NA,female,210
2023,O324XX3,9,64,NA,NA,female,211
2023,O324XX4,9,64,NA,NA,female,210
2023,O324XX4,9,64,NA,NA,female,211
2023,O324XX5,9,64,NA,NA,female,210
2023,O324XX5,9,64,NA,NA,female,211
2023,O324XX9,9,64,NA,NA,female,210
2023,O324XX9,9,64,NA,NA,female,211
2023,O326XX0,9,64,NA,NA,female,211
2023,O326XX1,9,64,NA,NA,female,210
2023,O326XX1,9,64,NA,NA,female,211
2023,O326XX2,9,64,NA,NA,female,210
2023,O326XX2,9,64,NA,NA,female,211
2023,O326XX3,9,64,NA,NA,female,210
2023,O326XX3,9,64,NA,NA,female,211
2023,O326XX4,9,64,NA,NA,female,210
2023,O326XX4,9,64,NA,NA,female,211
2023,O326XX5,9,64,NA,NA,female,210
2023,O326XX5,9,64,NA,NA,female,211
2023,O326XX9,9,64,NA,NA,female,210
2023,O326XX9,9,64,NA,NA,female,211
2023,O328XX0,9,64,NA,NA,female,211
2023,O328XX1,9,64,NA,NA,female,210
2023,O328XX1,9,64,NA,NA,female,211
2023,O328XX2,9,64,NA,NA,female,210
2023,O328XX2,9,64,NA,NA,female,211
2023,O328XX3,9,64,NA,NA,female,210
2023,O328XX3,9,64,NA,NA,female,211
2023,O328XX4,9,64,NA,NA,female,210
2023,O328XX4,9,64,NA,NA,female,211
2023,O328XX5,9,64,NA,NA,female,210
2023,O328XX5,9,64,NA,NA,female,211
2023,O328XX9,9,64,NA,NA,female,210
2023,O328XX9,9,64,NA,NA,female,211
2023,O329XX0,9,64,NA,NA,female,211
2023,O329XX1,9,64,NA,NA,female,210
2023,O329XX1,9,64,NA,NA,female,211
2023,O329XX2,9,64,NA,NA,female,210
2023,O329XX2,9,64,NA,NA,female,211
2023,O329XX3,9,64,NA,NA,female,210
2023,O329XX3,9,64,NA,NA,female,211
2023,O329XX4,9,64,NA,NA,female,210
2023,O329XX4,9,64,NA,NA,female,211
2023,O329XX5,9,64,NA,NA,female,210
2023,O329XX5,9,64,NA,NA,female,211
2023,O329XX9,9,64,NA,NA,female,210
2023,O329XX9,9,64,NA,NA,female,211
2023,O330,9,64,NA,NA,female,211
2023,O331,9,64,NA,NA,female,211
2023,O332,9,64,NA,NA,female,211
2023,O333XX0,9,64,NA,NA,female,211
2023,O333XX1,9,64,NA,NA,female,210
2023,O333XX1,9,64,NA,NA,female,211
2023,O333XX2,9,64,NA,NA,female,210
2023,O333XX2,9,64,NA,NA,female,211
2023,O333XX3,9,64,NA,NA,female,210
2023,O333XX3,9,64,NA,NA,female,211
2023,O333XX4,9,64,NA,NA,female,210
2023,O333XX4,9,64,NA,NA,female,211
2023,O333XX5,9,64,NA,NA,female,210
2023,O333XX5,9,64,NA,NA,female,211
2023,O333XX9,9,64,NA,NA,female,210
2023,O333XX9,9,64,NA,NA,female,211
2023,O334XX0,9,64,NA,NA,female,211
2023,O334XX1,9,64,NA,NA,female,210
2023,O334XX1,9,64,NA,NA,female,211
2023,O334XX2,9,64,NA,NA,female,210
2023,O334XX2,9,64,NA,NA,female,211
2023,O334XX3,9,64,NA,NA,female,210
2023,O334XX3,9,64,NA,NA,female,211
2023,O334XX4,9,64,NA,NA,female,210
2023,O334XX4,9,64,NA,NA,female,211
2023,O334XX5,9,64,NA,NA,female,210
2023,O334XX5,9,64,NA,NA,female,211
2023,O334XX9,9,64,NA,NA,female,210
2023,O334XX9,9,64,NA,NA,female,211
2023,O335XX0,9,64,NA,NA,female,211
2023,O335XX1,9,64,NA,NA,female,210
2023,O335XX1,9,64,NA,NA,female,211
2023,O335XX2,9,64,NA,NA,female,210
2023,O335XX2,9,64,NA,NA,female,211
2023,O335XX3,9,64,NA,NA,female,210
2023,O335XX3,9,64,NA,NA,female,211
2023,O335XX4,9,64,NA,NA,female,210
2023,O335XX4,9,64,NA,NA,female,211
2023,O335XX5,9,64,NA,NA,female,210
2023,O335XX5,9,64,NA,NA,female,211
2023,O335XX9,9,64,NA,NA,female,210
2023,O335XX9,9,64,NA,NA,female,211
2023,O336XX0,9,64,NA,NA,female,211
2023,O336XX1,9,64,NA,NA,female,210
2023,O336XX1,9,64,NA,NA,female,211
2023,O336XX2,9,64,NA,NA,female,210
2023,O336XX2,9,64,NA,NA,female,211
2023,O336XX3,9,64,NA,NA,female,210
2023,O336XX3,9,64,NA,NA,female,211
2023,O336XX4,9,64,NA,NA,female,210
2023,O336XX4,9,64,NA,NA,female,211
2023,O336XX5,9,64,NA,NA,female,210
2023,O336XX5,9,64,NA,NA,female,211
2023,O336XX9,9,64,NA,NA,female,210
2023,O336XX9,9,64,NA,NA,female,211
2023,O337XX0,9,64,NA,NA,female,211
2023,O337XX1,9,64,NA,NA,female,210
2023,O337XX1,9,64,NA,NA,female,211
2023,O337XX2,9,64,NA,NA,female,210
2023,O337XX2,9,64,NA,NA,female,211
2023,O337XX3,9,64,NA,NA,female,210
2023,O337XX3,9,64,NA,NA,female,211
2023,O337XX4,9,64,NA,NA,female,210
2023,O337XX4,9,64,NA,NA,female,211
2023,O337XX5,9,64,NA,NA,female,210
2023,O337XX5,9,64,NA,NA,female,211
2023,O337XX9,9,64,NA,NA,female,210
2023,O337XX9,9,64,NA,NA,female,211
2023,O338,9,64,NA,NA,female,211
2023,O339,9,64,NA,NA,female,211
2023,O3400,9,64,NA,NA,female,211
2023,O3401,9,64,NA,NA,female,211
2023,O3402,9,64,NA,NA,female,211
2023,O3403,9,64,NA,NA,female,211
2023,O3410,9,64,NA,NA,female,211
2023,O3411,9,64,NA,NA,female,211
2023,O3412,9,64,NA,NA,female,211
2023,O3413,9,64,NA,NA,female,211
2023,O34211,9,64,NA,NA,female,211
2023,O34212,9,64,NA,NA,female,211
2023,O34218,9,64,NA,NA,female,211
2023,O34219,9,64,NA,NA,female,211
2023,O3422,9,64,NA,NA,female,211
2023,O3429,9,64,NA,NA,female,211
2023,O3430,9,64,NA,NA,female,210
2023,O3431,9,64,NA,NA,female,210
2023,O3432,9,64,NA,NA,female,210
2023,O3433,9,64,NA,NA,female,210
2023,O3440,9,64,NA,NA,female,211
2023,O3441,9,64,NA,NA,female,211
2023,O3442,9,64,NA,NA,female,211
2023,O3443,9,64,NA,NA,female,211
2023,O34511,9,64,NA,NA,female,211
2023,O34512,9,64,NA,NA,female,211
2023,O34513,9,64,NA,NA,female,211
2023,O34519,9,64,NA,NA,female,211
2023,O34521,9,64,NA,NA,female,211
2023,O34522,9,64,NA,NA,female,211
2023,O34523,9,64,NA,NA,female,211
2023,O34529,9,64,NA,NA,female,211
2023,O34531,9,64,NA,NA,female,211
2023,O34532,9,64,NA,NA,female,211
2023,O34533,9,64,NA,NA,female,211
2023,O34539,9,64,NA,NA,female,211
2023,O34591,9,64,NA,NA,female,211
2023,O34592,9,64,NA,NA,female,211
2023,O34593,9,64,NA,NA,female,211
2023,O34599,9,64,NA,NA,female,211
2023,O3460,9,64,NA,NA,female,211
2023,O3461,9,64,NA,NA,female,211
2023,O3462,9,64,NA,NA,female,211
2023,O3463,9,64,NA,NA,female,211
2023,O3470,9,64,NA,NA,female,211
2023,O3471,9,64,NA,NA,female,211
2023,O3472,9,64,NA,NA,female,211
2023,O3473,9,64,NA,NA,female,211
2023,O3480,9,64,NA,NA,female,211
2023,O3481,9,64,NA,NA,female,211
2023,O3482,9,64,NA,NA,female,211
2023,O3483,9,64,NA,NA,female,211
2023,O3490,9,64,NA,NA,female,211
2023,O3491,9,64,NA,NA,female,211
2023,O3492,9,64,NA,NA,female,211
2023,O3493,9,64,NA,NA,female,211
2023,O3500X0,9,64,NA,NA,female,211
2023,O3500X1,9,64,NA,NA,female,210
2023,O3500X1,9,64,NA,NA,female,211
2023,O3500X2,9,64,NA,NA,female,210
2023,O3500X2,9,64,NA,NA,female,211
2023,O3500X3,9,64,NA,NA,female,210
2023,O3500X3,9,64,NA,NA,female,211
2023,O3500X4,9,64,NA,NA,female,210
2023,O3500X4,9,64,NA,NA,female,211
2023,O3500X5,9,64,NA,NA,female,210
2023,O3500X5,9,64,NA,NA,female,211
2023,O3500X9,9,64,NA,NA,female,210
2023,O3500X9,9,64,NA,NA,female,211
2023,O3501X0,9,64,NA,NA,female,211
2023,O3501X1,9,64,NA,NA,female,210
2023,O3501X1,9,64,NA,NA,female,211
2023,O3501X2,9,64,NA,NA,female,210
2023,O3501X2,9,64,NA,NA,female,211
2023,O3501X3,9,64,NA,NA,female,210
2023,O3501X3,9,64,NA,NA,female,211
2023,O3501X4,9,64,NA,NA,female,210
2023,O3501X4,9,64,NA,NA,female,211
2023,O3501X5,9,64,NA,NA,female,210
2023,O3501X5,9,64,NA,NA,female,211
2023,O3501X9,9,64,NA,NA,female,210
2023,O3501X9,9,64,NA,NA,female,211
2023,O3502X0,9,64,NA,NA,female,211
2023,O3502X1,9,64,NA,NA,female,210
2023,O3502X1,9,64,NA,NA,female,211
2023,O3502X2,9,64,NA,NA,female,210
2023,O3502X2,9,64,NA,NA,female,211
2023,O3502X3,9,64,NA,NA,female,210
2023,O3502X3,9,64,NA,NA,female,211
2023,O3502X4,9,64,NA,NA,female,210
2023,O3502X4,9,64,NA,NA,female,211
2023,O3502X5,9,64,NA,NA,female,210
2023,O3502X5,9,64,NA,NA,female,211
2023,O3502X9,9,64,NA,NA,female,210
2023,O3502X9,9,64,NA,NA,female,211
2023,O3503X0,9,64,NA,NA,female,211
2023,O3503X1,9,64,NA,NA,female,210
2023,O3503X1,9,64,NA,NA,female,211
2023,O3503X2,9,64,NA,NA,female,210
2023,O3503X2,9,64,NA,NA,female,211
2023,O3503X3,9,64,NA,NA,female,210
2023,O3503X3,9,64,NA,NA,female,211
2023,O3503X4,9,64,NA,NA,female,210
2023,O3503X4,9,64,NA,NA,female,211
2023,O3503X5,9,64,NA,NA,female,210
2023,O3503X5,9,64,NA,NA,female,211
2023,O3503X9,9,64,NA,NA,female,210
2023,O3503X9,9,64,NA,NA,female,211
2023,O3504X0,9,64,NA,NA,female,211
2023,O3504X1,9,64,NA,NA,female,210
2023,O3504X1,9,64,NA,NA,female,211
2023,O3504X2,9,64,NA,NA,female,210
2023,O3504X2,9,64,NA,NA,female,211
2023,O3504X3,9,64,NA,NA,female,210
2023,O3504X3,9,64,NA,NA,female,211
2023,O3504X4,9,64,NA,NA,female,210
2023,O3504X4,9,64,NA,NA,female,211
2023,O3504X5,9,64,NA,NA,female,210
2023,O3504X5,9,64,NA,NA,female,211
2023,O3504X9,9,64,NA,NA,female,210
2023,O3504X9,9,64,NA,NA,female,211
2023,O3505X0,9,64,NA,NA,female,211
2023,O3505X1,9,64,NA,NA,female,210
2023,O3505X1,9,64,NA,NA,female,211
2023,O3505X2,9,64,NA,NA,female,210
2023,O3505X2,9,64,NA,NA,female,211
2023,O3505X3,9,64,NA,NA,female,210
2023,O3505X3,9,64,NA,NA,female,211
2023,O3505X4,9,64,NA,NA,female,210
2023,O3505X4,9,64,NA,NA,female,211
2023,O3505X5,9,64,NA,NA,female,210
2023,O3505X5,9,64,NA,NA,female,211
2023,O3505X9,9,64,NA,NA,female,210
2023,O3505X9,9,64,NA,NA,female,211
2023,O3506X0,9,64,NA,NA,female,211
2023,O3506X1,9,64,NA,NA,female,210
2023,O3506X1,9,64,NA,NA,female,211
2023,O3506X2,9,64,NA,NA,female,210
2023,O3506X2,9,64,NA,NA,female,211
2023,O3506X3,9,64,NA,NA,female,210
2023,O3506X3,9,64,NA,NA,female,211
2023,O3506X4,9,64,NA,NA,female,210
2023,O3506X4,9,64,NA,NA,female,211
2023,O3506X5,9,64,NA,NA,female,210
2023,O3506X5,9,64,NA,NA,female,211
2023,O3506X9,9,64,NA,NA,female,210
2023,O3506X9,9,64,NA,NA,female,211
2023,O3507X0,9,64,NA,NA,female,211
2023,O3507X1,9,64,NA,NA,female,210
2023,O3507X1,9,64,NA,NA,female,211
2023,O3507X2,9,64,NA,NA,female,210
2023,O3507X2,9,64,NA,NA,female,211
2023,O3507X3,9,64,NA,NA,female,210
2023,O3507X3,9,64,NA,NA,female,211
2023,O3507X4,9,64,NA,NA,female,210
2023,O3507X4,9,64,NA,NA,female,211
2023,O3507X5,9,64,NA,NA,female,210
2023,O3507X5,9,64,NA,NA,female,211
2023,O3507X9,9,64,NA,NA,female,210
2023,O3507X9,9,64,NA,NA,female,211
2023,O3508X0,9,64,NA,NA,female,211
2023,O3508X1,9,64,NA,NA,female,210
2023,O3508X1,9,64,NA,NA,female,211
2023,O3508X2,9,64,NA,NA,female,210
2023,O3508X2,9,64,NA,NA,female,211
2023,O3508X3,9,64,NA,NA,female,210
2023,O3508X3,9,64,NA,NA,female,211
2023,O3508X4,9,64,NA,NA,female,210
2023,O3508X4,9,64,NA,NA,female,211
2023,O3508X5,9,64,NA,NA,female,210
2023,O3508X5,9,64,NA,NA,female,211
2023,O3508X9,9,64,NA,NA,female,210
2023,O3508X9,9,64,NA,NA,female,211
2023,O3509X0,9,64,NA,NA,female,211
2023,O3509X1,9,64,NA,NA,female,210
2023,O3509X1,9,64,NA,NA,female,211
2023,O3509X2,9,64,NA,NA,female,210
2023,O3509X2,9,64,NA,NA,female,211
2023,O3509X3,9,64,NA,NA,female,210
2023,O3509X3,9,64,NA,NA,female,211
2023,O3509X4,9,64,NA,NA,female,210
2023,O3509X4,9,64,NA,NA,female,211
2023,O3509X5,9,64,NA,NA,female,210
2023,O3509X5,9,64,NA,NA,female,211
2023,O3509X9,9,64,NA,NA,female,210
2023,O3509X9,9,64,NA,NA,female,211
2023,O3510X0,9,64,NA,NA,female,211
2023,O3510X1,9,64,NA,NA,female,210
2023,O3510X1,9,64,NA,NA,female,211
2023,O3510X2,9,64,NA,NA,female,210
2023,O3510X2,9,64,NA,NA,female,211
2023,O3510X3,9,64,NA,NA,female,210
2023,O3510X3,9,64,NA,NA,female,211
2023,O3510X4,9,64,NA,NA,female,210
2023,O3510X4,9,64,NA,NA,female,211
2023,O3510X5,9,64,NA,NA,female,210
2023,O3510X5,9,64,NA,NA,female,211
2023,O3510X9,9,64,NA,NA,female,210
2023,O3510X9,9,64,NA,NA,female,211
2023,O3511X0,9,64,NA,NA,female,211
2023,O3511X1,9,64,NA,NA,female,210
2023,O3511X1,9,64,NA,NA,female,211
2023,O3511X2,9,64,NA,NA,female,210
2023,O3511X2,9,64,NA,NA,female,211
2023,O3511X3,9,64,NA,NA,female,210
2023,O3511X3,9,64,NA,NA,female,211
2023,O3511X4,9,64,NA,NA,female,210
2023,O3511X4,9,64,NA,NA,female,211
2023,O3511X5,9,64,NA,NA,female,210
2023,O3511X5,9,64,NA,NA,female,211
2023,O3511X9,9,64,NA,NA,female,210
2023,O3511X9,9,64,NA,NA,female,211
2023,O3512X0,9,64,NA,NA,female,211
2023,O3512X1,9,64,NA,NA,female,210
2023,O3512X1,9,64,NA,NA,female,211
2023,O3512X2,9,64,NA,NA,female,210
2023,O3512X2,9,64,NA,NA,female,211
2023,O3512X3,9,64,NA,NA,female,210
2023,O3512X3,9,64,NA,NA,female,211
2023,O3512X4,9,64,NA,NA,female,210
2023,O3512X4,9,64,NA,NA,female,211
2023,O3512X5,9,64,NA,NA,female,210
2023,O3512X5,9,64,NA,NA,female,211
2023,O3512X9,9,64,NA,NA,female,210
2023,O3512X9,9,64,NA,NA,female,211
2023,O3513X0,9,64,NA,NA,female,211
2023,O3513X1,9,64,NA,NA,female,210
2023,O3513X1,9,64,NA,NA,female,211
2023,O3513X2,9,64,NA,NA,female,210
2023,O3513X2,9,64,NA,NA,female,211
2023,O3513X3,9,64,NA,NA,female,210
